device_category,duration,bytes,bytes_A,bytes_B,bytes_A_B_ratio,is_ssl,is_http,is_g_http,is_cdn_http,is_ad_http,suffix_is_unresolved,domain_is_unresolved,tcp_analysis_retransmission,tcp_analysis_lost_segment,ssl_count_certificates,ssl_count_transactions
motion_sensor,58432.6504,1483080,741540,741540,0.999999998651455,0,0,0,0,0,0,0,0,1,0,0
motion_sensor,1.0374,1428,476,952,0.499999474790468,0,1,0,0,0,0,0,0,0,0,0
motion_sensor,1.6452,1382,654,728,0.898350414353826,0,1,0,0,0,1,1,2,2,0,0
motion_sensor,1.7401,1428,476,952,0.499999474790468,0,1,0,0,0,0,0,0,0,0,0
motion_sensor,1.0177,1428,476,952,0.499999474790468,0,1,0,0,0,0,0,0,0,0,0
motion_sensor,0.764,1124,477,647,0.737247701317309,0,1,0,0,0,0,0,0,0,0,0
security_camera,1.3418,82799,6409,76390,0.083898414924749,1,0,0,0,0,0,0,0,0,2,1
security_camera,0.8011,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.0044,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,1.9606,7859,5858,2001,2.92753476884819,1,0,0,0,0,0,0,0,0,3,1
security_camera,0.7403,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,2.008,7925,5858,2067,2.83405765164119,1,0,0,0,0,0,0,0,0,3,1
security_camera,1.1964,84807,6349,78458,0.080922275855588,1,0,0,0,0,0,0,0,0,2,1
security_camera,0.0032,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.7474,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.0057,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.853,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.0032,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.9442,81258,5749,75509,0.076136618467512,1,0,0,0,0,0,0,0,0,2,1
security_camera,0.003,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.0049,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,2.1102,7859,5858,2001,2.92753476884819,1,0,0,0,0,0,0,0,0,3,1
security_camera,0.0024,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.004,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,2.0204,7793,5858,1935,3.02738861633663,1,0,0,0,0,0,0,0,0,3,1
security_camera,2.3268,7925,5924,2001,2.96051826061056,1,0,0,0,0,0,0,0,0,3,1
security_camera,1.9973,7859,5858,2001,2.92753476884819,1,0,0,0,0,0,0,0,0,3,1
security_camera,0.7672,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.0096,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.0088,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.7673,1536,645,891,0.723904911442299,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.5978,9554,7073,2481,2.85086543697483,1,0,0,0,0,0,0,0,0,2,1
security_camera,1.1099,82769,5749,77020,0.07464294891401,1,0,0,0,0,0,0,0,0,2,1
security_camera,0.0081,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.8336,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.7864,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.9538,81552,5749,75803,0.0758413245407,1,0,0,0,0,0,0,0,0,2,1
security_camera,1.1048,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,1.117,83442,5749,77693,0.073996369376953,1,0,0,0,0,0,0,0,0,2,1
security_camera,0.7316,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.7823,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.0088,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.9028,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.7875,1512,645,867,0.743943778611559,0,1,0,0,0,1,1,0,0,0,0
security_camera,2.3156,7859,5858,2001,2.92753476884819,1,0,0,0,0,0,0,0,0,3,1
security_camera,0.0056,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.8656,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.0475,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.0081,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.7228,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.745,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.7412,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,2.0904,7859,5858,2001,2.92753476884819,1,0,0,0,0,0,0,0,0,3,1
security_camera,0.9197,81334,5749,75585,0.076060063821392,1,0,0,0,0,0,0,0,0,2,1
security_camera,1.0436,81839,5749,76090,0.075555262510773,1,0,0,0,0,0,0,0,0,2,1
security_camera,0.0096,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.0451,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,2.0213,7859,5858,2001,2.92753476884819,1,0,0,0,0,0,0,0,0,3,1
security_camera,0.75,1572,645,927,0.695792129674078,0,1,0,0,0,1,1,0,0,0,0
security_camera,0.8439,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.8169,1524,645,879,0.733787561106301,0,1,0,0,0,1,1,0,0,0,0
security_camera,0.0475,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,1.208,82021,5749,76272,0.075374972789818,1,0,0,0,0,0,0,0,0,2,1
security_camera,0.0451,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.0027,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.0071,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,2.234,7859,5858,2001,2.92753476884819,1,0,0,0,0,0,0,0,0,3,1
security_camera,0.4915,1482,579,903,0.641195303216718,0,1,0,0,0,1,1,0,1,0,0
security_camera,2.2632,7859,5858,2001,2.92753476884819,1,0,0,0,0,0,0,0,0,3,1
security_camera,0.9046,82411,5749,76662,0.074991520244821,1,0,0,0,0,0,0,0,0,2,1
security_camera,0.004,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,1.5365,81257,5749,75508,0.076137626792689,1,0,0,0,0,0,0,0,0,2,1
security_camera,0.0024,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,1.0222,83835,5869,77966,0.075276401568935,1,0,0,0,0,0,0,0,0,2,1
security_camera,0.569,9554,7073,2481,2.85086543697483,1,0,0,0,0,0,0,0,0,2,1
security_camera,0.7662,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.9082,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.7382,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.5057,1470,579,891,0.649830920504017,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.0044,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.7459,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,1.1089,82290,5749,76541,0.075110070744959,1,0,0,0,0,0,0,0,0,2,1
security_camera,2.0804,7859,5858,2001,2.92753476884819,1,0,0,0,0,0,0,0,0,3,1
security_camera,0.7304,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.0057,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,1.0,82141,5749,76392,0.075256570383593,1,0,0,0,0,0,0,0,0,2,1
security_camera,2.1911,7859,5858,2001,2.92753476884819,1,0,0,0,0,0,0,0,0,3,1
security_camera,0.0056,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.725,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.0074,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,2.109,7859,5858,2001,2.92753476884819,1,0,0,0,0,0,0,0,0,3,1
security_camera,0.003,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.8155,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.0027,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.0071,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.9785,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,1.1453,81360,5749,75611,0.076033909404268,1,0,0,0,0,0,0,0,0,2,1
security_camera,0.9592,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.0049,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,0.7724,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.7406,1572,645,927,0.695792129674078,0,1,0,0,0,1,1,0,1,0,0
security_camera,0.9969,81473,5749,75724,0.075920446939934,1,0,0,0,0,0,0,0,0,2,1
security_camera,0.7773,1548,645,903,0.71428492327251,0,1,0,0,0,1,1,0,1,0,0
security_camera,2.0177,7859,5858,2001,2.92753476884819,1,0,0,0,0,0,0,0,0,3,1
security_camera,0.0074,120,60,60,0.999983333611106,0,0,0,0,0,0,0,0,0,0,0
security_camera,2.0974,7859,5858,2001,2.92753476884819,1,0,0,0,0,0,0,0,0,3,1
smoke_detector,4.795,5302,2635,2667,0.988001129358407,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.0292,2411,1317,1094,1.2038380220859,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,21.9737,61728,11776,49952,0.235746311744348,0,0,0,0,0,0,0,2,0,0,0
smoke_detector,3.0481,2412,1317,1095,1.20273862763596,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.0776,2412,1316,1096,1.2007288314518,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.9156,5302,2574,2728,0.943548041221392,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,2.9829,2411,1316,1095,1.20182538646083,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.1756,2318,1146,1172,0.977814865345678,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,21.9801,62378,11993,50385,0.238027185907965,0,0,0,0,0,0,0,3,0,0,0
smoke_detector,3.6854,4557,2461,2096,1.17414066119243,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,10.2891,2498,1386,1112,1.24640175683295,0,0,0,0,0,0,0,4,0,0,0
smoke_detector,21.9204,61319,11666,49653,0.234950552132791,0,0,0,0,0,0,0,1,0,0,0
smoke_detector,3.1951,3202,2047,1155,1.7722928378417,0,0,0,0,0,0,0,1,0,0,0
smoke_detector,4.8522,5242,2574,2668,0.964767254584987,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,2.9505,2319,1146,1173,0.976981264295597,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,4.8537,5243,2575,2668,0.965142067038206,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,21.4778,61801,11776,50025,0.235402294144882,0,0,0,0,0,0,0,2,0,0,0
smoke_detector,3.609,2411,1317,1094,1.2038380220859,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.3957,2411,1317,1094,1.2038380220859,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,4.2108,5242,2575,2667,0.965503949942276,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.0395,2411,1317,1094,1.2038380220859,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,24.0322,2560,1446,1114,1.29802396945784,0,0,0,0,0,0,0,5,0,0,0
smoke_detector,2.8835,2319,1146,1173,0.976981264295597,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.0539,2319,1146,1173,0.976981264295597,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.1605,2410,1316,1094,1.20292394613899,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.0564,2318,1145,1173,0.976128750103367,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,2.9822,2414,1318,1096,1.20255364730507,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,4.6273,5518,2790,2728,1.02272689782738,0,0,0,0,0,0,0,1,0,0,0
smoke_detector,3.0365,2412,1317,1095,1.20273862763596,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,2.9384,2318,1146,1172,0.977814865345678,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.8638,5363,2575,2788,0.92360081649899,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.8146,4615,2460,2155,1.14153079279314,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,4.1128,5243,2575,2668,0.965142067038206,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,22.8381,61512,11787,49725,0.237043735806059,0,0,0,0,0,0,0,1,0,0,0
smoke_detector,22.0476,62259,11993,50266,0.238590692742794,0,0,0,0,0,0,0,3,0,0,0
smoke_detector,3.0612,2412,1318,1094,1.20475209803282,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,23.7969,61652,11775,49877,0.23608075393306,0,0,0,0,0,0,0,2,0,0,0
smoke_detector,31.5386,62125,11993,50132,0.239228432154543,0,0,0,0,0,0,0,4,0,0,0
smoke_detector,3.9586,5243,2575,2668,0.965142067038206,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,4.1142,5241,2574,2667,0.965128996952007,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,4.0941,5242,2574,2668,0.964767254584987,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,20.5376,2559,1446,1113,1.29919020737627,0,0,0,0,0,0,0,5,0,0,0
smoke_detector,13.3915,2498,1385,1113,1.24438342822693,0,0,0,0,0,0,0,4,0,0,0
smoke_detector,3.8382,4614,2460,2154,1.14206075113243,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,4.1327,5242,2575,2667,0.965503949942276,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,2.9693,2317,1145,1172,0.976961623752881,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.3249,2320,1146,1174,0.976149083348311,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.9152,5243,2575,2668,0.965142067038206,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.9621,5243,2574,2669,0.964405783287455,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,22.4126,61947,11993,49954,0.240080869598413,0,0,0,0,0,0,0,4,0,0,0
smoke_detector,3.8364,5243,2575,2668,0.965142067038206,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.9429,5244,2576,2668,0.965516879491424,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,4.3049,6035,3308,2727,1.21305419396619,0,0,0,0,0,0,0,1,0,0,0
smoke_detector,3.9065,5243,2574,2669,0.964405783287455,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.0395,2411,1317,1094,1.2038380220859,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,2.9963,2413,1317,1096,1.20164123937843,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,25.4039,62573,12549,50024,0.250859582383264,0,0,0,0,0,0,0,8,0,0,0
smoke_detector,2.9926,2412,1316,1096,1.2007288314518,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,5.3165,5241,2574,2667,0.965128996952007,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,2.9601,2411,1317,1094,1.2038380220859,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.9508,5245,2576,2669,0.965155127330413,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,2.9968,2412,1316,1096,1.2007288314518,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,20.2998,61341,11557,49784,0.232142852479856,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,2.9658,2414,1318,1096,1.20255364730507,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,4.0272,5244,2575,2669,0.964780455308934,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,2.943,2319,1146,1173,0.976981264295597,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,23.1105,62186,12113,50073,0.241906811217486,0,0,0,0,0,0,0,4,0,0,0
smoke_detector,61.3566,4916,2881,2035,1.41572412003729,0,0,0,0,0,0,0,7,0,0,0
smoke_detector,22.8968,61805,11895,49910,0.23832898741076,0,0,0,0,0,0,0,2,0,0,0
smoke_detector,3.2039,2412,1316,1096,1.2007288314518,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,23.5828,61945,11992,49953,0.240065656916188,0,0,0,0,0,0,0,4,0,0,0
smoke_detector,2.9099,2321,1147,1174,0.977000871379156,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,20.9725,61221,11557,49664,0.232703764644335,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,2.866,2319,1146,1173,0.976981264295597,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,2.9492,2413,1317,1096,1.20164123937843,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,2.9987,2413,1317,1096,1.20164123937843,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.0738,2411,1317,1094,1.2038380220859,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,21.7436,62018,11993,50025,0.239740125142626,0,0,0,0,0,0,0,4,0,0,0
smoke_detector,11.4559,2501,1387,1114,1.24506171897512,0,0,0,0,0,0,0,4,0,0,0
smoke_detector,25.2063,61956,12004,49952,0.240310693459507,0,0,0,0,0,0,0,3,0,0,0
smoke_detector,3.1224,2318,1146,1172,0.977814865345678,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,2.9657,2317,1145,1172,0.976961623752881,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,4.2067,5243,2575,2668,0.965142067038206,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,22.6339,62055,11884,50171,0.236869900203905,0,0,0,0,0,0,0,2,0,0,0
smoke_detector,3.1445,2412,1317,1095,1.20273862763596,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.0095,2321,1147,1174,0.977000871379156,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,4.4963,2380,1266,1114,1.13644422222242,0,0,0,0,0,0,0,2,0,0,0
smoke_detector,24.1278,62454,12320,50134,0.245741408111433,0,0,0,0,0,0,0,7,0,0,0
smoke_detector,23.1504,62465,12332,50133,0.245985673189602,0,0,0,0,0,0,0,6,0,0,0
smoke_detector,22.0908,62047,11774,50273,0.234201256455727,0,0,0,0,0,0,0,1,0,0,0
smoke_detector,2.9376,2320,1146,1174,0.976149083348311,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.0873,2411,1317,1094,1.2038380220859,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.6022,2321,1147,1174,0.977000871379156,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,2.8898,2414,1318,1096,1.20255364730507,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.2136,2412,1317,1095,1.20273862763596,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,4.0502,5245,2576,2669,0.965155127330413,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,25.2531,61958,11993,49965,0.240028014809807,0,0,0,0,0,0,0,4,0,0,0
smoke_detector,3.0685,2319,1146,1173,0.976981264295597,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,3.2335,2411,1317,1094,1.2038380220859,0,0,0,0,0,0,0,0,0,0,0
smoke_detector,24.2281,61707,11775,49932,0.235820711451159,0,0,0,0,0,0,0,2,0,0,0
socket,1.5462,240,0,240,0.0,0,0,0,0,0,0,0,12,0,0,0
socket,1.4985,240,0,240,0.0,0,0,0,0,0,0,0,9,0,0,0
socket,1.5001,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4991,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4739,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4991,240,0,240,0.0,0,0,0,0,0,0,0,9,0,0,0
socket,1.4863,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4992,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.5003,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.5,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4998,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4782,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4996,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4987,240,0,240,0.0,0,0,0,0,0,0,0,9,0,0,0
socket,1.498,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.5258,240,0,240,0.0,0,0,0,0,0,0,0,9,0,0,0
socket,1.575,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4991,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4996,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4992,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4743,240,0,240,0.0,0,0,0,0,0,0,0,9,0,0,0
socket,1.474,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4503,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4979,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4992,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4744,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4994,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.499,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4974,240,0,240,0.0,0,0,0,0,0,0,0,18,0,0,0
socket,1.4989,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4731,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.5488,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4993,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4991,240,0,240,0.0,0,0,0,0,0,0,0,9,0,0,0
socket,1.4983,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4992,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4992,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4526,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4992,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4001,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4248,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4984,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4975,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4992,240,0,240,0.0,0,0,0,0,0,0,0,9,0,0,0
socket,1.4991,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4992,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4994,240,0,240,0.0,0,0,0,0,0,0,0,9,0,0,0
socket,1.4999,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4992,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4991,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.5242,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4969,240,0,240,0.0,0,0,0,0,0,0,0,9,0,0,0
socket,1.4972,240,0,240,0.0,0,0,0,0,0,0,0,9,0,0,0
socket,1.4994,240,0,240,0.0,0,0,0,0,0,0,0,15,0,0,0
socket,1.4991,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.5235,240,0,240,0.0,0,0,0,0,0,0,0,12,0,0,0
socket,1.3736,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.5019,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4715,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4991,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4798,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4915,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4989,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4789,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4241,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.5,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4478,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4997,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.5094,240,0,240,0.0,0,0,0,0,0,0,0,9,0,0,0
socket,1.5635,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.5248,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4993,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4991,240,0,240,0.0,0,0,0,0,0,0,0,9,0,0,0
socket,1.5222,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4753,240,0,240,0.0,0,0,0,0,0,0,0,9,0,0,0
socket,1.4983,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4768,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4728,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.474,240,0,240,0.0,0,0,0,0,0,0,0,18,0,0,0
socket,1.4985,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4764,240,0,240,0.0,0,0,0,0,0,0,0,9,0,0,0
socket,1.4962,240,0,240,0.0,0,0,0,0,0,0,0,12,0,0,0
socket,1.4887,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4991,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4984,240,0,240,0.0,0,0,0,0,0,0,0,6,0,0,0
socket,1.4994,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4972,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.5118,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4742,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.5502,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4993,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4978,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.5141,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
